Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
7665,CA-2014-151967,2014-10-22 00:00:00,2014-10-26 00:00:00,Standard Class,NB-18580,Nicole Brennan,Corporate,United States,Bossier City,Louisiana,71111,South,FUR-FU-10000193,Furniture,Furnishings,Tenex Chairmats For Use with Hard Floors,129.92,4,0,10.3936
7666,US-2016-140158,2016-10-04 00:00:00,2016-10-08 00:00:00,Standard Class,DR-12940,Daniel Raglin,Home Office,United States,Providence,Rhode Island,2908,East,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,30.4,1,0,13.984
7667,US-2016-140158,2016-10-04 00:00:00,2016-10-08 00:00:00,Standard Class,DR-12940,Daniel Raglin,Home Office,United States,Providence,Rhode Island,2908,East,TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,5399.91,9,0,2591.9568
7668,US-2016-140158,2016-10-04 00:00:00,2016-10-08 00:00:00,Standard Class,DR-12940,Daniel Raglin,Home Office,United States,Providence,Rhode Island,2908,East,OFF-ST-10000136,Office Supplies,Storage,Letter Size File,119.1,3,0,34.539
7669,CA-2015-130974,2015-11-27 00:00:00,2015-11-29 00:00:00,Second Class,MA-17560,Matt Abelman,Home Office,United States,Everett,Massachusetts,2149,East,OFF-PA-10000743,Office Supplies,Paper,Xerox 1977,40.08,6,0,19.2384
7670,CA-2015-130974,2015-11-27 00:00:00,2015-11-29 00:00:00,Second Class,MA-17560,Matt Abelman,Home Office,United States,Everett,Massachusetts,2149,East,OFF-PA-10001019,Office Supplies,Paper,Xerox 1884,59.94,3,0,28.1718
7671,CA-2015-130974,2015-11-27 00:00:00,2015-11-29 00:00:00,Second Class,MA-17560,Matt Abelman,Home Office,United States,Everett,Massachusetts,2149,East,TEC-AC-10003095,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,259.98,2,0,88.3932
7672,CA-2015-130974,2015-11-27 00:00:00,2015-11-29 00:00:00,Second Class,MA-17560,Matt Abelman,Home Office,United States,Everett,Massachusetts,2149,East,FUR-BO-10002916,Furniture,Bookcases,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",170.98,1,0,32.4862
7673,CA-2015-130974,2015-11-27 00:00:00,2015-11-29 00:00:00,Second Class,MA-17560,Matt Abelman,Home Office,United States,Everett,Massachusetts,2149,East,FUR-FU-10002506,Furniture,Furnishings,"Tensor ""Hersey Kiss"" Styled Floor Lamp",38.97,3,0,4.6764
7674,CA-2015-130974,2015-11-27 00:00:00,2015-11-29 00:00:00,Second Class,MA-17560,Matt Abelman,Home Office,United States,Everett,Massachusetts,2149,East,OFF-PA-10003823,Office Supplies,Paper,Xerox 197,154.9,5,0,69.705
7675,CA-2015-130974,2015-11-27 00:00:00,2015-11-29 00:00:00,Second Class,MA-17560,Matt Abelman,Home Office,United States,Everett,Massachusetts,2149,East,FUR-TA-10004619,Furniture,Tables,Hon Non-Folding Utility Tables,446.068,4,0.3,0
7676,CA-2017-133487,2017-05-06 00:00:00,2017-05-09 00:00:00,Second Class,TS-21655,Trudy Schmidt,Consumer,United States,Rancho Cucamonga,California,91730,West,OFF-AP-10001271,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,152.94,3,0,41.2938
7677,CA-2014-142951,2014-10-08 00:00:00,2014-10-08 00:00:00,Same Day,JG-15115,Jack Garza,Consumer,United States,Charlotte,North Carolina,28205,South,TEC-AC-10002331,Technology,Accessories,"Maxell 74 Minute CDR, 10/Pack",23.472,3,0.2,4.9878
7678,CA-2014-133592,2014-12-31 00:00:00,2015-01-07 00:00:00,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Providence,Rhode Island,2908,East,OFF-PA-10003228,Office Supplies,Paper,Xerox 1917,195.64,4,0,91.9508
7679,CA-2014-133592,2014-12-31 00:00:00,2015-01-07 00:00:00,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Providence,Rhode Island,2908,East,OFF-PA-10002586,Office Supplies,Paper,Xerox 1970,14.94,3,0,7.0218
7680,CA-2014-133592,2014-12-31 00:00:00,2015-01-07 00:00:00,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Providence,Rhode Island,2908,East,TEC-AC-10002049,Technology,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System,1687.8,4,0,742.632
7681,CA-2014-133592,2014-12-31 00:00:00,2015-01-07 00:00:00,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Providence,Rhode Island,2908,East,FUR-BO-10000362,Furniture,Bookcases,Sauder Inglewood Library Bookcases,341.96,2,0,78.6508
7682,CA-2014-133592,2014-12-31 00:00:00,2015-01-07 00:00:00,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Providence,Rhode Island,2908,East,FUR-CH-10004218,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",605.88,6,0,151.47
7683,CA-2015-120782,2015-04-28 00:00:00,2015-05-01 00:00:00,First Class,SD-20485,Shirley Daniels,Home Office,United States,Midland,Michigan,48640,Central,OFF-AP-10003779,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,186.732,1,0.1,41.496
7684,CA-2015-120782,2015-04-28 00:00:00,2015-05-01 00:00:00,First Class,SD-20485,Shirley Daniels,Home Office,United States,Midland,Michigan,48640,Central,OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,3812.97,3,0,1906.485
7685,CA-2015-116876,2015-02-14 00:00:00,2015-02-21 00:00:00,Standard Class,TT-21070,Ted Trevino,Consumer,United States,Rochester,New York,14609,East,OFF-BI-10002897,Office Supplies,Binders,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",26.424,9,0.2,9.5787
7686,CA-2015-116876,2015-02-14 00:00:00,2015-02-21 00:00:00,Standard Class,TT-21070,Ted Trevino,Consumer,United States,Rochester,New York,14609,East,TEC-PH-10002584,Technology,Phones,Samsung Galaxy S4,625.99,1,0,187.797
7687,CA-2016-169838,2016-11-25 00:00:00,2016-11-29 00:00:00,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Jackson,Michigan,49201,Central,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,1568.61,9,0,329.4081
7688,CA-2016-169838,2016-11-25 00:00:00,2016-11-29 00:00:00,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Jackson,Michigan,49201,Central,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,17.3,1,0,8.304
7689,CA-2016-169838,2016-11-25 00:00:00,2016-11-29 00:00:00,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Jackson,Michigan,49201,Central,TEC-AC-10004518,Technology,Accessories,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,160,8,0,62.4
7690,US-2017-128951,2017-07-15 00:00:00,2017-07-17 00:00:00,First Class,RS-19420,Ricardo Sperren,Corporate,United States,Suffolk,Virginia,23434,South,OFF-AP-10002191,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,179.94,3,0,50.3832
7691,US-2017-128951,2017-07-15 00:00:00,2017-07-17 00:00:00,First Class,RS-19420,Ricardo Sperren,Corporate,United States,Suffolk,Virginia,23434,South,FUR-TA-10004575,Furniture,Tables,Hon 5100 Series Wood Tables,872.94,3,0,157.1292
7692,US-2017-128951,2017-07-15 00:00:00,2017-07-17 00:00:00,First Class,RS-19420,Ricardo Sperren,Corporate,United States,Suffolk,Virginia,23434,South,OFF-PA-10003177,Office Supplies,Paper,Xerox 1999,12.96,2,0,6.2208
7693,CA-2014-102330,2014-12-29 00:00:00,2015-01-03 00:00:00,Standard Class,AI-10855,Arianne Irving,Consumer,United States,Brentwood,California,94513,West,OFF-LA-10003923,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,88.8,6,0,44.4
7694,CA-2014-102330,2014-12-29 00:00:00,2015-01-03 00:00:00,Standard Class,AI-10855,Arianne Irving,Consumer,United States,Brentwood,California,94513,West,TEC-PH-10001051,Technology,Phones,HTC One,319.968,4,0.2,35.9964
7695,CA-2016-118899,2016-03-22 00:00:00,2016-03-22 00:00:00,Same Day,MC-17275,Marc Crier,Consumer,United States,Seattle,Washington,98103,West,FUR-CH-10004754,Furniture,Chairs,"Global Stack Chair with Arms, Black",167.888,7,0.2,14.6902
7696,CA-2017-107958,2017-07-02 00:00:00,2017-07-05 00:00:00,First Class,AH-10120,Adrian Hane,Home Office,United States,Houston,Texas,77036,Central,OFF-PA-10000357,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",163.96,5,0.2,59.4355
7697,CA-2017-107958,2017-07-02 00:00:00,2017-07-05 00:00:00,First Class,AH-10120,Adrian Hane,Home Office,United States,Houston,Texas,77036,Central,OFF-BI-10001787,Office Supplies,Binders,Wilson Jones Four-Pocket Poly Binders,5.232,4,0.8,-8.1096
7698,CA-2017-151799,2017-12-14 00:00:00,2017-12-18 00:00:00,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Lawrence,Massachusetts,1841,East,TEC-CO-10002313,Technology,Copiers,Canon PC1080F Personal Copier,1199.98,2,0,467.9922
7699,CA-2017-151799,2017-12-14 00:00:00,2017-12-18 00:00:00,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Lawrence,Massachusetts,1841,East,OFF-ST-10002790,Office Supplies,Storage,Safco Industrial Shelving,73.85,1,0,2.2155
7700,CA-2017-151799,2017-12-14 00:00:00,2017-12-18 00:00:00,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Lawrence,Massachusetts,1841,East,OFF-SU-10001664,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,25.71,3,0,6.6846
7701,CA-2017-151799,2017-12-14 00:00:00,2017-12-18 00:00:00,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Lawrence,Massachusetts,1841,East,OFF-FA-10001332,Office Supplies,Fasteners,"Acco Banker's Clasps, 5 3/4""-Long",17.28,6,0,8.1216
7702,CA-2017-151799,2017-12-14 00:00:00,2017-12-18 00:00:00,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Lawrence,Massachusetts,1841,East,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,526.582,2,0.3,-52.6582
7703,CA-2016-114601,2016-08-26 00:00:00,2016-09-02 00:00:00,Standard Class,AA-10480,Andrew Allen,Consumer,United States,Detroit,Michigan,48234,Central,OFF-PA-10000605,Office Supplies,Paper,Xerox 1950,11.56,2,0,5.6644
7704,CA-2016-114601,2016-08-26 00:00:00,2016-09-02 00:00:00,Standard Class,AA-10480,Andrew Allen,Consumer,United States,Detroit,Michigan,48234,Central,TEC-PH-10002170,Technology,Phones,ClearSounds CSC500 Amplified Spirit Phone Corded phone,209.97,3,0,58.7916
7705,CA-2016-114601,2016-08-26 00:00:00,2016-09-02 00:00:00,Standard Class,AA-10480,Andrew Allen,Consumer,United States,Detroit,Michigan,48234,Central,FUR-TA-10004147,Furniture,Tables,Hon 4060 Series Tables,447.84,4,0,98.5248
7706,CA-2016-114601,2016-08-26 00:00:00,2016-09-02 00:00:00,Standard Class,AA-10480,Andrew Allen,Consumer,United States,Detroit,Michigan,48234,Central,TEC-AC-10003911,Technology,Accessories,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,479.97,3,0,163.1898
7707,CA-2016-114601,2016-08-26 00:00:00,2016-09-02 00:00:00,Standard Class,AA-10480,Andrew Allen,Consumer,United States,Detroit,Michigan,48234,Central,OFF-AR-10002578,Office Supplies,Art,Newell 335,8.64,3,0,2.5056
7708,CA-2017-100237,2017-10-15 00:00:00,2017-10-19 00:00:00,Standard Class,SV-20815,Stuart Van,Corporate,United States,Orem,Utah,84057,West,OFF-AR-10001761,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters,11.68,2,0,4.2048
7709,CA-2014-139542,2014-10-25 00:00:00,2014-10-29 00:00:00,Standard Class,EH-14185,Evan Henry,Consumer,United States,Philadelphia,Pennsylvania,19120,East,TEC-AC-10001553,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",40.776,3,0.2,0.5097
7710,CA-2014-139542,2014-10-25 00:00:00,2014-10-29 00:00:00,Standard Class,EH-14185,Evan Henry,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFF-BI-10000309,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",13.698,3,0.7,-9.5886
7711,US-2015-142811,2015-04-02 00:00:00,2015-04-07 00:00:00,Standard Class,JL-15850,John Lucas,Consumer,United States,Mesa,Arizona,85204,West,TEC-PH-10003095,Technology,Phones,Samsung HM1900 Bluetooth Headset,87.8,5,0.2,32.925
7712,CA-2017-139353,2017-10-28 00:00:00,2017-10-30 00:00:00,Second Class,JM-15250,Janet Martin,Consumer,United States,Fayetteville,North Carolina,28314,South,FUR-FU-10001876,Furniture,Furnishings,"Computer Room Manger, 14""",77.952,3,0.2,15.5904
7713,CA-2017-139353,2017-10-28 00:00:00,2017-10-30 00:00:00,Second Class,JM-15250,Janet Martin,Consumer,United States,Fayetteville,North Carolina,28314,South,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",147.184,2,0.2,-29.4368
7714,CA-2017-139353,2017-10-28 00:00:00,2017-10-30 00:00:00,Second Class,JM-15250,Janet Martin,Consumer,United States,Fayetteville,North Carolina,28314,South,OFF-PA-10000300,Office Supplies,Paper,Xerox 1936,47.952,3,0.2,16.1838
7715,CA-2014-150203,2014-12-05 00:00:00,2014-12-07 00:00:00,First Class,JB-15925,Joni Blumstein,Consumer,United States,Los Angeles,California,90032,West,OFF-AP-10001469,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector,250.26,6,0,72.5754
7716,US-2017-101518,2017-11-03 00:00:00,2017-11-08 00:00:00,Standard Class,PB-19105,Peter Bühler,Consumer,United States,Philadelphia,Pennsylvania,19140,East,TEC-AC-10001553,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",40.776,3,0.2,0.5097
7717,CA-2015-149636,2015-01-06 00:00:00,2015-01-12 00:00:00,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,Colorado Springs,Colorado,80906,West,OFF-PA-10004041,Office Supplies,Paper,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",29.6,5,0.2,9.25
7718,CA-2015-149636,2015-01-06 00:00:00,2015-01-12 00:00:00,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,Colorado Springs,Colorado,80906,West,OFF-BI-10002764,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,1.938,2,0.7,-1.3566
7719,US-2017-146213,2017-09-09 00:00:00,2017-09-14 00:00:00,Standard Class,MC-17605,Matt Connell,Corporate,United States,Los Angeles,California,90032,West,TEC-AC-10001114,Technology,Accessories,Microsoft Wireless Mobile Mouse 4000,159.96,4,0,51.1872
7720,CA-2015-108588,2015-01-05 00:00:00,2015-01-10 00:00:00,Standard Class,BG-11695,Brooke Gillingham,Corporate,United States,New York City,New York,10009,East,OFF-AR-10001615,Office Supplies,Art,Newell 34,59.52,3,0,15.4752
7721,CA-2015-108588,2015-01-05 00:00:00,2015-01-10 00:00:00,Standard Class,BG-11695,Brooke Gillingham,Corporate,United States,New York City,New York,10009,East,OFF-EN-10000461,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",17.48,2,0,8.2156
7722,CA-2015-108588,2015-01-05 00:00:00,2015-01-10 00:00:00,Standard Class,BG-11695,Brooke Gillingham,Corporate,United States,New York City,New York,10009,East,OFF-BI-10004506,Office Supplies,Binders,Wilson Jones data.warehouse D-Ring Binders with DublLock,13.168,2,0.2,4.6088
7723,US-2017-138086,2017-04-16 00:00:00,2017-04-20 00:00:00,Standard Class,JO-15550,Jesus Ocampo,Home Office,United States,San Francisco,California,94109,West,OFF-AP-10000027,Office Supplies,Appliances,Hoover Commercial SteamVac,40.74,3,0,12.222
7724,CA-2015-139374,2015-09-10 00:00:00,2015-09-14 00:00:00,Standard Class,AR-10345,Alex Russell,Corporate,United States,Austin,Texas,78745,Central,FUR-CH-10003981,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,179.886,1,0.3,-2.5698
7725,CA-2016-113978,2016-09-25 00:00:00,2016-09-29 00:00:00,Standard Class,TS-21505,Tony Sayre,Consumer,United States,Cleveland,Ohio,44105,East,OFF-AP-10003849,Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,286.256,1,0.2,17.891
7726,CA-2016-113978,2016-09-25 00:00:00,2016-09-29 00:00:00,Standard Class,TS-21505,Tony Sayre,Consumer,United States,Cleveland,Ohio,44105,East,OFF-ST-10004963,Office Supplies,Storage,Eldon Gobal File Keepers,24.224,2,0.2,-4.8448
7727,CA-2016-113978,2016-09-25 00:00:00,2016-09-29 00:00:00,Standard Class,TS-21505,Tony Sayre,Consumer,United States,Cleveland,Ohio,44105,East,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",331.536,3,0.2,-82.884
7728,US-2015-150231,2015-03-16 00:00:00,2015-03-20 00:00:00,Second Class,JK-15640,Jim Kriz,Home Office,United States,New York City,New York,10009,East,OFF-AR-10001761,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters,17.52,3,0,6.3072
7729,CA-2016-106915,2016-11-26 00:00:00,2016-12-02 00:00:00,Standard Class,GA-14515,George Ashbrook,Consumer,United States,El Paso,Texas,79907,Central,OFF-AR-10000716,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils,17.856,4,0.2,4.2408
7730,US-2016-109260,2016-09-26 00:00:00,2016-10-01 00:00:00,Standard Class,TN-21040,Tanja Norvell,Home Office,United States,Tallahassee,Florida,32303,South,TEC-AC-10002637,Technology,Accessories,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),431.976,3,0.2,-75.5958
7731,CA-2017-104850,2017-06-13 00:00:00,2017-06-19 00:00:00,Standard Class,TW-21025,Tamara Willingham,Home Office,United States,Seattle,Washington,98103,West,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",291.136,4,0.2,-25.4744
7732,CA-2017-140508,2017-09-18 00:00:00,2017-09-21 00:00:00,First Class,PA-19060,Pete Armstrong,Home Office,United States,Dallas,Texas,75220,Central,OFF-EN-10000927,Office Supplies,Envelopes,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,114.848,4,0.2,35.89
7733,CA-2017-143294,2017-06-02 00:00:00,2017-06-08 00:00:00,Standard Class,JD-15790,John Dryer,Consumer,United States,Houston,Texas,77070,Central,OFF-PA-10000743,Office Supplies,Paper,Xerox 1977,10.688,2,0.2,3.7408
7734,CA-2016-165673,2016-05-15 00:00:00,2016-05-19 00:00:00,Second Class,MN-17935,Michael Nguyen,Consumer,United States,Springfield,Ohio,45503,East,OFF-PA-10000697,Office Supplies,Paper,"TOPS Voice Message Log Book, Flash Format",15.232,4,0.2,5.5216
7735,CA-2017-134418,2017-09-15 00:00:00,2017-09-20 00:00:00,Standard Class,GM-14500,Gene McClure,Consumer,United States,Seattle,Washington,98103,West,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,12.42,3,0,5.2164
7736,US-2016-106313,2016-08-22 00:00:00,2016-08-26 00:00:00,Standard Class,DG-13300,Deirdre Greer,Corporate,United States,Seattle,Washington,98105,West,OFF-PA-10001870,Office Supplies,Paper,Xerox 202,19.44,3,0,9.3312
7737,CA-2014-105872,2014-05-30 00:00:00,2014-06-06 00:00:00,Standard Class,JG-15160,James Galang,Consumer,United States,New York City,New York,10024,East,OFF-BI-10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,70.368,4,0.2,26.388
7738,CA-2017-108287,2017-12-18 00:00:00,2017-12-20 00:00:00,First Class,AG-10330,Alex Grayson,Consumer,United States,Charlotte,North Carolina,28205,South,OFF-AR-10001315,Office Supplies,Art,Newell 310,12.672,9,0.2,1.4256
7739,CA-2017-141103,2017-07-30 00:00:00,2017-08-06 00:00:00,Standard Class,JF-15355,Jay Fein,Consumer,United States,Baltimore,Maryland,21215,East,TEC-PH-10003589,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,89.95,5,0,43.176
7740,CA-2014-154781,2014-11-21 00:00:00,2014-11-26 00:00:00,Standard Class,SC-20680,Steve Carroll,Home Office,United States,San Francisco,California,94110,West,OFF-PA-10001609,Office Supplies,Paper,Tops Wirebound Message Log Books,6.58,2,0,3.0268
7741,CA-2014-154781,2014-11-21 00:00:00,2014-11-26 00:00:00,Standard Class,SC-20680,Steve Carroll,Home Office,United States,San Francisco,California,94110,West,TEC-AC-10000474,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,94.99,1,0,28.497
7742,CA-2015-147816,2015-09-24 00:00:00,2015-09-26 00:00:00,Second Class,CM-11935,Carlos Meador,Consumer,United States,Tucson,Arizona,85705,West,TEC-PH-10003095,Technology,Phones,Samsung HM1900 Bluetooth Headset,35.12,2,0.2,13.17
7743,CA-2017-105326,2017-08-20 00:00:00,2017-08-27 00:00:00,Standard Class,KT-16480,Kean Thornton,Consumer,United States,Los Angeles,California,90036,West,OFF-PA-10001639,Office Supplies,Paper,Xerox 203,25.92,4,0,12.4416
7744,CA-2016-133613,2016-06-17 00:00:00,2016-06-22 00:00:00,Standard Class,CP-12340,Christine Phan,Corporate,United States,Waterbury,Connecticut,6708,East,OFF-BI-10002003,Office Supplies,Binders,Ibico Presentation Index for Binding Systems,7.96,2,0,3.7412
